alloy_name,elastic_modulus,source,mixing_entropy,mixing_enthalpy,valence_electron,diff_in_atomic_radii,diff_electronegativity,omega,lambda,phases,density,hardness,yield_strength,mean_atomic_radius,std_atomic_radius,max_atomic_radius,min_atomic_radius,delta_r,radius_range_ratio,mean_electronegativity,std_electronegativity,delta_chi,vec,mixing_entropy_calc,mean_atomic_mass,std_atomic_mass,estimated_density,num_elements,comp_Ti,comp_Zr,comp_Hf,comp_Nb,comp_Ta,comp_V,comp_Cr,comp_Mo,comp_W,comp_Fe,comp_Co,comp_Ni,comp_Cu,comp_Al,comp_Mn,comp_Si,comp_Sn,comp_Re,comp_Ru,comp_Pd
Al1.5CoCrFeNi,98.6,DOE/OSTI,13.2546888282738,-22.3480833185983,6.81824999999999,6.364597630494099,0.124688663915734,0.958376390169315,0.327210800982174,,,,,26.090909090909086,6.459025333938767,39.0,22.545454545454547,16.454545454545453,0.6306620209059234,0.35254545454545455,0.046041303770555424,0.13727272727272727,6.818181818181818,13.25390193646719,9.670545454545454,1.2424653710856925,6.712727272727273,5,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0
Al2CoCrFeNi,128.3,DOE/OSTI,12.976553393523,-24.4896275694224,6.5001,6.678021284400951,0.126623291688535,0.8260885304084781,0.29098041584228,,,,,26.3,10.685608182140228,47.666666666666664,20.666666666666664,27.0,1.026615969581749,0.35,0.09443986917022328,0.26,6.5,12.975746340770252,9.314333333333332,0.44684150806894973,6.378333333333332,5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
Al0.5CoCrCuFeNiTi0.2,76.5,DOE/OSTI,15.4462064517097,-7.776612668544,8.12288,4.93143139157473,0.118751100264889,3.38002180744876,0.6351493302584891,,,,,18.343358395989977,6.324220612712013,22.45614035087719,5.157894736842105,17.298245614035086,0.943025003415767,0.25796992481203007,0.10494454106822672,0.28105263157894733,8.12280701754386,15.445250898743797,7.821654135338345,3.7150829979825457,7.734736842105264,7,0.03508771929824561,0.0,0.0,0.0,0.0,0.0,0.17543859649122806,0.0,0.0,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.17543859649122806,0.08771929824561403,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCrFeNi2,148.0,DOE/OSTI,12.976553393523,-17.6078763238168,7.66672,5.41401617107253,0.120554979153869,1.24653922700903,0.442710946778353,,,,,25.666666666666664,7.908504564356299,41.33333333333333,20.833333333333332,20.499999999999996,0.7987012987012987,0.36,0.13935167343411733,0.3683333333333333,7.666666666666666,12.975746340770252,10.371333333333334,4.9667406482185745,7.413333333333333,5,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCr1.2FeNi2,150.0,DOE/OSTI,13.0176675817482,-17.3112199774908,7.6129,5.34433913939854,0.121146135435844,1.28375801928638,0.455769393988074,,,,,25.664516129032258,7.374015745887959,40.0,20.161290322580644,19.838709677419356,0.773001508295626,0.35909677419354835,0.13006800430550414,0.35645161290322575,7.612903225806451,13.01694200343938,10.372258064516128,4.73771914810563,7.406129032258065,5,0.0,0.0,0.0,0.0,0.0,0.0,0.1935483870967742,0.0,0.0,0.16129032258064516,0.16129032258064516,0.3225806451612903,0.0,0.16129032258064516,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCr1.4FeNi3,157.0,DOE/OSTI,12.4089566433962,-15.9084303817691,7.89204,4.98763573951422,0.120105834486507,1.34382359749559,0.498822242697008,,,,,25.54594594594594,12.64305027411294,50.27027027027027,16.891891891891888,33.37837837837838,1.3066017774016083,0.36145945945945945,0.20879581702400127,0.5567567567567566,7.891891891891891,12.408143917782613,10.557567567567567,6.917549832873259,7.603513513513513,5,0.0,0.0,0.0,0.0,0.0,0.0,0.18918918918918917,0.0,0.0,0.13513513513513511,0.13513513513513511,0.4054054054054054,0.0,0.13513513513513511,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCr1.6FeNi4,88.46,DOE/OSTI,11.8026816042074,-14.7027721514688,8.0931,4.69030758566714,0.118621289110756,1.3919933565215,0.536510274045074,,,,,25.460465116279067,16.46009251962035,57.67441860465116,14.534883720930232,43.13953488372093,1.6943734015345269,0.36316279069767443,0.26580614446605877,0.7011627906976744,8.093023255813954,11.801985661261778,10.691162790697675,8.55831169568999,7.745813953488373,5,0.0,0.0,0.0,0.0,0.0,0.0,0.186046511627907,0.0,0.0,0.11627906976744186,0.11627906976744186,0.46511627906976744,0.0,0.11627906976744186,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCr1.8FeNi5,105.0,DOE/OSTI,11.2517590733679,-13.6848637406224,8.24482,4.438749537332249,0.117077081559758,1.43267409934591,0.571082884236943,,,,,25.39591836734694,19.346243852153975,63.26530612244898,12.755102040816325,50.51020408163266,1.988910318225651,0.3644489795918367,0.3089138419785214,0.8102040816326531,8.244897959183673,11.251168071098439,10.79204081632653,9.81564203561991,7.8532653061224496,5,0.0,0.0,0.0,0.0,0.0,0.0,0.18367346938775508,0.0,0.0,0.1020408163265306,0.1020408163265306,0.5102040816326531,0.0,0.1020408163265306,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCr2.0FeNi6,162.0,DOE/OSTI,10.763504626121,-12.8255052392244,8.36362,4.22285687339682,0.115608626280178,1.46791957979523,0.6035885293599901,,,,,25.345454545454544,21.60405532791402,67.63636363636363,11.363636363636363,56.272727272727266,2.220229555236729,0.3654545454545454,0.3426377987861596,0.8954545454545454,8.363636363636363,10.762848508834466,10.870909090909091,10.80569068011759,7.9372727272727275,5,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.0,0.0,0.09090909090909091,0.09090909090909091,0.5454545454545454,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
AlCoCr2.2FeNi7,102.0,DOE/OSTI,10.3329113617535,-12.0943600488463,8.45908,4.03513264210771,0.114255067042195,1.49895471001158,0.634610236634562,,,,,25.30491803278689,23.418317332170776,71.14754098360656,10.245901639344263,60.9016393442623,2.4067115833117385,0.3662622950819673,0.3697373923711096,0.9639344262295083,8.459016393442624,10.33221762229489,10.934262295081968,11.604276697754306,8.004754098360657,5,0.0,0.0,0.0,0.0,0.0,0.0,0.18032786885245905,0.0,0.0,0.0819672131147541,0.0819672131147541,0.5737704918032788,0.0,0.0819672131147541,0.0,0.0,0.0,0.0,0.0,0.0
Al0.5CrFeMnNi,117.0,DOE/OSTI,13.1458965663609,-13.166156426008,7.22215,5.1314184043135205,0.138803724733884,1.7095115899606002,0.499246875881975,,,,,25.622222222222216,4.875537323980903,28.444444444444443,15.888888888888888,12.555555555555555,0.49002601908065924,0.3446666666666667,0.08749574945584215,0.2455555555555555,7.222222222222222,13.14521343892854,10.443111111111111,3.7527828291766316,7.228888888888889,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.2222222222222222,0.0,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0
Al0.6CrFeMnNi,136.0,DOE/OSTI,13.2422619343463,-14.542946176582,7.13038,5.31286540059401,0.138278049929954,1.54360501503214,0.469142251009766,,,,,25.686956521739138,3.529128051163956,27.826086956521742,18.652173913043477,9.173913043478265,0.3571428571428572,0.34417391304347833,0.07246958817207304,0.20521739130434785,7.130434782608697,13.241589181517465,10.333391304347826,3.4386025802793747,7.130434782608696,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2173913043478261,0.0,0.0,0.2173913043478261,0.0,0.2173913043478261,0.0,0.13043478260869565,0.2173913043478261,0.0,0.0,0.0,0.0,0.0
Al0.7CrFeMnNi,174.0,DOE/OSTI,13.3089322591623,-15.793353982918,7.04269,5.469725412572799,0.137733418000575,1.41493058242702,0.444848535458356,,,,,25.748936170212765,2.2432596085483514,27.23404255319149,21.29787234042553,5.936170212765958,0.23054040654437288,0.34370212765957453,0.05847334982026648,0.16659574468085103,7.042553191489362,13.308089344004216,10.228340425531915,3.138078470224647,7.036170212765958,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2127659574468085,0.0,0.0,0.2127659574468085,0.0,0.2127659574468085,0.0,0.14893617021276595,0.2127659574468085,0.0,0.0,0.0,0.0,0.0
Al0.8CrFeMnNi,232.744,DOE/OSTI,13.3513771035892,-16.9261876349979,6.95824,5.60571270008862,0.137167309731468,1.31214830848782,0.424878143556823,,,,,25.808333333333337,1.0252370999486462,26.666666666666668,23.833333333333336,2.833333333333332,0.10978366160800769,0.34325000000000006,0.045749468727941396,0.12958333333333327,6.958333333333334,13.350675322473435,10.127666666666666,2.8504227829686366,6.945833333333334,5,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.0,0.0,0.20833333333333334,0.0,0.20833333333333334,0.0,0.16666666666666669,0.20833333333333334,0.0,0.0,0.0,0.0,0.0
FeMnNi,182.0,DOE/OSTI,9.13436260647717,-4.137695022636,8.33325,3.92852306290571,0.154343720312813,3.72197111312371,0.591860877436693,,,,,41.888888888888886,0.41573970964154944,42.33333333333333,41.33333333333333,1.0,0.02387267904509284,0.5877777777777777,0.05144816401240101,0.12,8.333333333333332,9.133862567986663,18.83111111111111,0.5323625423930666,7.996666666666666,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
CoMnNi,190.0,DOE/OSTI,9.13436260647717,-5.97765822282,8.66658,3.73466394612726,0.16309424882564,2.55442118388561,0.654900300420314,,,,,41.77777777777778,0.4157397096415489,42.33333333333333,41.33333333333333,1.0,0.023936170212765957,0.5933333333333333,0.05436502143433363,0.12,8.666666666666666,9.133862567986663,19.173333333333332,0.6089882319607384,8.34,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
CoFeNi,161.0,DOE/OSTI,9.13436260647717,-1.0128686312124,8.99991,0.3276454648614,0.0329981514633773,15.9532296351619,85.0883154613009,,,,,41.666666666666664,0.2721655269759106,42.0,41.33333333333333,0.6666666666666714,0.016000000000000115,0.6244444444444444,0.010999438818457384,0.026666666666666616,9.0,9.133862567986663,19.274444444444445,0.46626437686767525,8.559999999999999,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoCrNi,226.0,DOE/OSTI,9.13436260647717,-5.0234550849468,8.33325,0.16455908117517,0.111454466038826,3.4402698814012203,337.314134786592,,,,,41.888888888888886,0.5665577237325324,42.666666666666664,41.33333333333333,1.3333333333333357,0.03183023872679051,0.6055555555555555,0.037151674438445546,0.08333333333333337,8.333333333333332,9.133862567986663,18.846666666666664,1.0705865474381577,8.333333333333332,3,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co4Ni4Cr,223.0,DOE/OSTI,8.02315106397808,-2.3618293059152,9.11102,0.205287900826763,0.112243661043483,6.100963849937459,190.378658253637,,,,,41.629629629629626,19.38081299142285,55.55555555555555,14.222222222222221,41.33333333333333,0.9928825622775801,0.6229629629629629,0.3101271919252934,0.6644444444444444,9.11111111111111,8.022701741883754,19.351111111111113,9.597894830908764,8.714444444444444,3,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.4444444444444444,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Co19Ni19Cr1,219.0,DOE/OSTI,6.60682234155718,-0.7608283044608,9.41026,0.226478901907576,0.122117127299326,15.2753331079187,128.8063065896,,,,,41.52991452991453,27.046054773707976,60.8974358974359,3.282051282051282,57.61538461538461,1.3873224943403992,0.6296581196581196,0.4151810376591208,0.8879487179487179,9.410256410256409,6.60647984474209,19.545128205128204,12.877772118155889,8.86102564102564,3,0.0,0.0,0.0,0.0,0.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.48717948717948717,0.48717948717948717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoFeMnNi,186.0,DOE/OSTI,11.5262926432879,-3.80525,8.5,3.5512495217343503,0.142894191624432,5.16907388365308,0.913960160556606,,,,,31.375,0.2795084971874737,31.75,31.0,0.75,0.02390438247011952,0.448125,0.03572354790610808,0.08999999999999997,8.5,11.52565131835077,14.275625,0.4349043537089506,8.2225,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0
CoCr4Ni4,240.0,DOE/OSTI,8.02315106397808,-6.1703457270368,8.11103,0.143570785093206,0.121573430942418,2.51384135707947,389.235836901607,,,,,41.96296296296296,19.864631044383692,56.888888888888886,13.888888888888888,43.0,1.024713150926743,0.5985185185185186,0.2792189773482194,0.6399999999999999,8.11111111111111,8.022701741883754,18.58111111111111,8.594998976579776,8.144444444444446,3,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.0,0.0,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeMnNi,202.0,DOE/OSTI,13.3816113591719,-4.09696,8.0,3.269463576718,0.138361844451423,5.883132464105199,1.25185897005807,,,,,25.200000000000003,0.2828427124746195,25.6,24.8,0.8000000000000007,0.03174603174603177,0.3532,0.027672368890284748,0.07199999999999995,8.0,13.380866803977112,11.2164,0.5132911844167988,8.016000000000002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
CoCrFeNi2.1Nb0,27.0,DOE/OSTI,11.0061902267445,-3.69140220549119,8.62744,0.268735802503741,0.0932931150437158,5.48832110599641,152.400346985629,,,,,25.07450980392157,16.151600132841672,51.05882352941177,0.0,51.05882352941177,2.036284016265249,0.36788235294117644,0.24997329807420657,0.7864705882352941,8.627450980392158,11.005548812696356,11.373686274509804,7.676123365197042,8.366862745098041,5,0.0,0.0,0.0,0.0,0.0,0.0,0.19607843137254904,0.0,0.0,0.19607843137254904,0.19607843137254904,0.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeNi2.1Nb0.2,47.8,DOE/OSTI,11.92689583222,-6.51621547702239,8.49063999999999,2.78559094295328,0.102258144780052,3.43203301689594,1.53706680244111,,,,,25.230188679245284,13.901091899508327,49.132075471698116,5.5094339622641515,43.62264150943396,1.7289859407717618,0.3660754716981132,0.2233685092443344,0.6964150943396227,8.49056603773585,11.926143276728778,11.645698113207548,6.416994313978461,8.374528301886793,5,0.0,0.0,0.0,0.03773584905660378,0.0,0.0,0.18867924528301888,0.0,0.0,0.18867924528301888,0.18867924528301888,0.39622641509433965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeNi2.1Nb0.4,53.0,DOE/OSTI,12.3728386882638,-8.9274214764864,8.36371,3.76874766137032,0.109252928746169,2.64283364912327,0.871114476045088,,,,,25.374545454545455,11.983115393980587,47.345454545454544,10.618181818181819,36.72727272727273,1.4474061335626254,0.3644,0.20004186008214372,0.6129090909090908,8.363636363636363,12.372082108207104,11.897927272727275,5.428053513015995,8.381636363636364,5,0.0,0.0,0.0,0.07272727272727274,0.0,0.0,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.38181818181818183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fe20Co23Ni17Cr20Mn20,401.0,DOE/OSTI,13.3440546926373,-3.94948719999999,7.97,3.2634292019683,0.137581357748788,6.08973341602666,1.25296639303673,,,,,25.206,2.4403573508812184,28.75,21.080000000000002,7.669999999999998,0.304292628739189,0.35302,0.043736136089051116,0.12239999999999995,7.9700000000000015,13.343312227102052,11.217839999999999,1.2425854636201088,8.0157,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.23,0.17,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Fe20Co27Ni13Cr20Mn20,401.0,DOE/OSTI,13.1735297858071,-3.7504152,7.93,3.25533011667954,0.136725381696303,6.33664446901669,1.24311722882593,,,,,25.214000000000006,5.581181236978423,33.75,16.12,17.63,0.6992147219798522,0.35278000000000004,0.0863967684580853,0.2593000000000001,7.930000000000001,13.172796808307488,11.21976,2.669284436398639,8.015300000000002,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.27,0.13,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
Fe20Co30Ni10Cr20Mn20,401.0,DOE/OSTI,12.946558646037,-3.59928,7.9,3.24921565028697,0.136224080103335,6.49327856344216,1.22630153010715,,,,,25.220000000000006,7.941385269586157,37.5,12.4,25.1,0.9952418715305311,0.3526,0.1210150403875485,0.37299999999999994,7.9,12.945838297251267,11.2212,3.770426999691148,8.015,5,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0
CoCrFeNiV,233.7,DOE/OSTI,13.3816113591719,-8.85664,7.6,2.21355874657846,0.115134703716994,2.92210549019023,2.73102897456804,,,,,25.48,0.7110555533852471,26.8,24.8,2.0,0.07849293563579278,0.3564,0.023026940743398807,0.055999999999999994,7.6,13.380866803977112,11.0564,0.6625374253579944,7.796000000000001,5,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeNiVAl0.5,209.0,DOE/OSTI,14.698050513986,-15.8988303685319,7.18188999999999,4.42849600229513,0.12041311616869,1.70386156517886,0.749457865226369,,,,,21.46969696969697,3.8334531062855053,24.363636363636363,13.0,11.363636363636363,0.529287226534933,0.29439393939393943,0.06890408686289623,0.2009090909090909,7.181818181818182,14.697168880613486,8.784848484848487,2.8846946101055626,7.332727272727273,6,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeNiVAl1,330.0,DOE/OSTI,14.897648787046,-20.5687116126716,6.83347,5.3344089855178005,0.123109133156994,1.28001803819107,0.523534266082554,,,,,21.666666666666668,1.1097213530798988,23.833333333333332,20.666666666666664,3.166666666666668,0.1461538461538462,0.2922222222222222,0.020517983680688214,0.04999999999999999,6.833333333333333,14.896688227162047,8.4275,1.8287469779221124,6.946666666666667,6,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeNiVAl1.5,330.0,DOE/OSTI,14.7851967235,-23.668429105166,6.53860999999999,5.9454985282609,0.124302799740148,1.0639216504639302,0.418264066498749,,,,,21.833333333333332,5.018784569353736,33.0,19.076923076923077,13.923076923076923,0.6376981796829125,0.2903846153846154,0.03973221508030201,0.12076923076923085,6.538461538461538,14.784231704418767,8.125128205128206,0.9683327816759982,6.620000000000001,6,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.0,0.23076923076923078,0.0,0.0,0.0,0.0,0.0,0.0
CoCrFeNiVAl2,466.0,DOE/OSTI,14.5326873029392,-25.7037968713703,6.28580999999999,6.389872941015421,0.124556990966063,0.931853130707913,0.355927450635832,,,,,21.97619047619047,8.456538213048695,40.857142857142854,17.71428571428571,23.142857142857142,1.0530877573131097,0.2888095238095238,0.07801716480708044,0.2271428571428572,6.285714285714285,14.531775362338621,7.865952380952379,0.43770382359331567,6.34,6,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
TaNbHfZrTi,49.88,DOE/OSTI,13.3816113591719,2.63808,4.4,4.99441745961379,0.118253963992755,12.797870215911,0.5364617132909539,,,,,30.32,1.2936769303036972,32.0,29.200000000000003,2.799999999999997,0.09234828496042206,0.29080000000000006,0.023650792798551194,0.06000000000000005,4.3999999999999995,13.380866803977112,23.6576,10.539913198883564,9.918000000000001,5,0.2,0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TiTa,111.35,DOE/OSTI,5.76314632164397,1.38,4.5,1.10650069156292,0.02,10.92283275671,4.7071308024479,,,,,73.25,0.25,73.5,73.0,0.5,0.006825938566552901,0.76,0.010000000000000009,0.020000000000000018,4.5,5.762825659175385,57.205,33.269999999999996,10.594999999999999,2,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoZr,170.18,DOE/OSTI,5.76314632164397,-5.9,5.0,8.09170600134862,0.415,2.45373280677452,0.0880196132679309,,,,,74.75,5.25,80.0,69.5,10.5,0.14046822742474915,0.8725,0.20750000000000002,0.41500000000000004,5.0,5.762825659175385,46.79,1.1799999999999997,8.370000000000001,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoW,278.54,DOE/OSTI,2.88157316082198,-0.22,6.0,0.14652014652014,0.0999999999999998,43.1646561431312,134.225478814324,,,,,69.5,0.0,69.5,69.5,0.0,0.0,1.13,0.04999999999999993,0.09999999999999987,6.0,5.762825659175385,69.945,21.975,14.735,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WTa,228.93,DOE/OSTI,2.88157316082198,-7.29,5.5,2.25241329996425,0.429999999999999,1.38050675777377,0.5679805766163,,,,,71.25,1.75,73.0,69.5,3.5,0.04912280701754386,0.965,0.21499999999999997,0.42999999999999994,5.5,5.762825659175385,91.19749999999999,0.7225000000000037,17.95,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WZr,184.15,DOE/OSTI,2.88157316082198,-8.9,5.0,7.94612794612795,0.514999999999999,0.942662950307103,0.0456371529271305,,,,,74.75,5.25,80.0,69.5,10.5,0.14046822742474915,0.9225,0.25749999999999995,0.5149999999999999,5.0,5.762825659175385,68.765,23.155,12.885,2,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoTi,149.76,DOE/OSTI,5.76314632164397,-3.5,5.0,3.5044247787610496,0.31,3.98233410825598,0.469273641599533,,,,,71.5,2.0,73.5,69.5,4.0,0.055944055944055944,0.925,0.15500000000000003,0.31000000000000005,5.0,5.762825659175385,35.9525,12.0175,7.380000000000001,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TaZr,148.78,DOE/OSTI,5.76314632164397,2.73,4.5,5.70392350807781,0.0849999999999999,5.7188144268621,0.177138213548148,,,,,76.5,3.5,80.0,73.0,7.0,0.0915032679738562,0.7075,0.04249999999999998,0.08499999999999996,4.5,5.762825659175385,68.04249999999999,22.432499999999997,11.584999999999999,2,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TiZr,87.67,DOE/OSTI,5.76314632164397,-0.222,4.0,4.60032626427406,0.104999999999999,52.8158612224534,0.272321780863366,,,,,76.75,3.25,80.0,73.5,6.5,0.08469055374592833,0.7175,0.05249999999999999,0.10499999999999998,4.0,5.762825659175385,34.7725,10.8375,5.529999999999999,2,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WTi,187.03,DOE/OSTI,2.88157316082198,-5.6,5.0,3.35807705903145,0.409999999999999,1.45004877985649,0.2555337890879799,,,,,71.5,2.0,73.5,69.5,4.0,0.055944055944055944,0.975,0.20499999999999996,0.4099999999999999,5.0,5.762825659175385,57.9275,33.9925,11.895,2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoTa,225.55,DOE/OSTI,5.76314632164397,-4.8,5.5,2.39885427855351,0.33,3.71362741100933,1.00150221029295,,,,,71.25,1.75,73.0,69.5,3.5,0.04912280701754386,0.915,0.16500000000000004,0.33000000000000007,5.5,5.762825659175385,69.2225,21.252499999999998,13.434999999999999,2,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoWZr,169.72,DOE/OSTI,6.08957507098478,-6.675422045112,5.33327999999999,7.76867748218113,0.445942460413896,2.65124181088263,0.100900380663389,,,,,48.666666666666664,3.299831645537222,53.33333333333333,46.33333333333333,7.0,0.14383561643835618,0.65,0.14864823004764063,0.34333333333333327,5.333333333333333,9.133862567986663,41.22222222222222,14.197527519054894,11.996666666666666,3,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MoTiTa,173.39,DOE/OSTI,9.13436260647717,-3.07549404475199,4.99995,2.90832264921751,0.302139001123655,8.045777520944279,1.07992371127404,,,,,48.0,1.1863420280034809,49.0,46.33333333333333,2.6666666666666714,0.05555555555555566,0.5777777777777778,0.1007135039433303,0.21999999999999997,5.0,9.133862567986663,36.08444444444444,18.340978675235192,10.469999999999999,3,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WTaZr,200.28,DOE/OSTI,6.08957507098478,-5.982102578376,4.99994999999999,6.80275163320386,0.450848792834138,3.09220946714766,0.131588446020702,,,,,49.444444444444436,2.910177967490843,53.33333333333333,46.33333333333333,7.0,0.1415730337078652,0.5766666666666667,0.15028368236500322,0.34333333333333327,5.0,9.133862567986663,50.66777777777778,14.332165930064917,14.139999999999997,3,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
